secID,ticker,SecShortName,reportDate,holdingsecType,holdingSecID,holdingTicker,holdingExchangeCd,holdingsecShortName,holdVolume,marketValue,ratioInNa,publishDate,currencyCd
519674.OFCN,519674,银河创新成长混合,2018-06-30,E,300618.XSHE,300618,XSHE,寒锐钴业,46555,5974868.7,3.73,2018-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2018-09-30,E,300618.XSHE,300618,XSHE,寒锐钴业,56000,7141680.0,4.92,2018-10-24,CNY
519674.OFCN,519674,银河创新成长混合,2017-12-31,E,300664.XSHE,300664,XSHE,鹏鹞环保,3640,32323.2,0.01,2018-03-30,CNY
519674.OFCN,519674,银河创新成长混合,2017-06-30,E,300666.XSHE,300666,XSHE,江丰电子,2276,43448.84,0.02,2017-08-29,CNY
519674.OFCN,519674,银河创新成长混合,2017-06-30,E,300669.XSHE,300669,XSHE,沪宁股份,841,14650.22,0.01,2017-08-29,CNY
519674.OFCN,519674,银河创新成长混合,2017-06-30,E,300670.XSHE,300670,XSHE,大烨智能,1259,13760.87,0.01,2017-08-29,CNY
519674.OFCN,519674,银河创新成长混合,2017-06-30,E,300671.XSHE,300671,XSHE,富满电子,942,7639.62,0.0032,2017-08-29,CNY
519674.OFCN,519674,银河创新成长混合,2017-06-30,E,300672.XSHE,300672,XSHE,国科微,1257,10659.36,0.0045,2017-08-29,CNY
519674.OFCN,519674,银河创新成长混合,2018-06-30,E,300673.XSHE,300673,XSHE,佩蒂股份,79513,3816624.0,2.38,2018-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2017-12-31,E,300684.XSHE,300684,XSHE,中石科技,827,11528.38,0.0,2018-03-30,CNY
519674.OFCN,519674,银河创新成长混合,2017-12-31,E,300713.XSHE,300713,XSHE,英可瑞,7008,542839.68,0.19,2018-03-30,CNY
519674.OFCN,519674,银河创新成长混合,2018-06-30,E,300713.XSHE,300713,XSHE,英可瑞,12614,492828.98,0.31,2018-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2017-12-31,E,300730.XSHE,300730,XSHE,科创信息,821,34112.55,0.01,2018-03-30,CNY
519674.OFCN,519674,银河创新成长混合,2017-12-31,E,300735.XSHE,300735,XSHE,光弘科技,3764,54163.96,0.02,2018-03-30,CNY
519674.OFCN,519674,银河创新成长混合,2019-06-30,E,300735.XSHE,300735,XSHE,光弘科技,160000,2732800.0,1.56,2019-08-26,CNY
519674.OFCN,519674,银河创新成长混合,2018-06-30,E,300747.XSHE,300747,XSHE,锐科激光,1543,123995.48,0.08,2018-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2019-06-30,E,300782.XSHE,300782,XSHE,卓胜微,743,80927.56,0.05,2019-08-26,CNY
519674.OFCN,519674,银河创新成长混合,2019-09-30,E,300782.XSHE,300782,XSHE,卓胜微,122000,45743900.0,7.22,2019-10-24,CNY
519674.OFCN,519674,银河创新成长混合,2019-06-30,E,300788.XSHE,300788,XSHE,中信出版,1556,23106.6,0.01,2019-08-26,CNY
519674.OFCN,519674,银河创新成长混合,2011-12-31,E,600015.XSHG,600015,XSHG,华夏银行,1949913,21897522.99,2.96,2012-03-27,CNY
519674.OFCN,519674,银河创新成长混合,2014-12-31,E,600016.XSHG,600016,XSHG,民生银行,3000000,32640000.0,4.36,2015-01-21,CNY
519674.OFCN,519674,银河创新成长混合,2016-12-31,E,600028.XSHG,600028,XSHG,中国石化,800000,4328000.0,1.89,2017-03-31,CNY
519674.OFCN,519674,银河创新成长混合,2015-12-31,E,600029.XSHG,600029,XSHG,南方航空,2200000,18854000.0,1.52,2016-03-25,CNY
519674.OFCN,519674,银河创新成长混合,2011-06-30,E,600030.XSHG,600030,XSHG,中信证券,2700053,35316693.24,3.76,2011-07-21,CNY
519674.OFCN,519674,银河创新成长混合,2011-09-30,E,600030.XSHG,600030,XSHG,中信证券,2903077,32659616.25,4.05,2011-10-25,CNY
519674.OFCN,519674,银河创新成长混合,2012-06-30,E,600030.XSHG,600030,XSHG,中信证券,2999815,37887663.45,5.11,2012-07-19,CNY
519674.OFCN,519674,银河创新成长混合,2012-12-31,E,600030.XSHG,600030,XSHG,中信证券,3049979,40747719.44,4.15,2013-01-22,CNY
519674.OFCN,519674,银河创新成长混合,2013-09-30,E,600030.XSHG,600030,XSHG,中信证券,3699951,45472397.79,4.39,2013-10-25,CNY
519674.OFCN,519674,银河创新成长混合,2011-06-30,E,600031.XSHG,600031,XSHG,三一重工,800000,14432000.0,1.54,2011-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,600037.XSHG,600037,XSHG,歌华有线,400000,4208000.0,0.48,2014-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2018-12-31,E,600038.XSHG,600038,XSHG,中直股份,110000,4109600.0,3.32,2019-03-29,CNY
519674.OFCN,519674,银河创新成长混合,2012-12-31,E,600048.XSHG,600048,XSHG,保利地产,3499950,47599320.0,4.85,2013-01-22,CNY
519674.OFCN,519674,银河创新成长混合,2017-12-31,E,600048.XSHG,600048,XSHG,保利地产,1380000,19527000.0,6.79,2018-01-18,CNY
519674.OFCN,519674,银河创新成长混合,2011-06-30,E,600050.XSHG,600050,XSHG,中国联通,4000000,21000000.0,2.23,2011-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2012-09-30,E,600060.XSHG,600060,XSHG,海信视像,2403575,23530999.25,2.96,2012-10-24,CNY
519674.OFCN,519674,银河创新成长混合,2016-12-31,E,600060.XSHG,600060,XSHG,海信视像,550000,9416000.0,4.12,2017-01-20,CNY
519674.OFCN,519674,银河创新成长混合,2011-06-30,E,600079.XSHG,600079,XSHG,人福医药,1248073,27532490.38,2.93,2011-07-21,CNY
519674.OFCN,519674,银河创新成长混合,2011-09-30,E,600079.XSHG,600079,XSHG,人福医药,1099930,23626496.4,2.93,2011-10-25,CNY
519674.OFCN,519674,银河创新成长混合,2011-12-31,E,600079.XSHG,600079,XSHG,人福医药,1199863,23121360.01,3.13,2012-01-18,CNY
519674.OFCN,519674,银河创新成长混合,2012-06-30,E,600079.XSHG,600079,XSHG,人福医药,349888,8113902.72,1.09,2012-08-23,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,600079.XSHG,600079,XSHG,人福医药,3000,78240.0,0.01,2013-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,600079.XSHG,600079,XSHG,人福医药,549988,16417141.8,1.87,2014-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2012-12-31,E,600085.XSHG,600085,XSHG,同仁堂,400000,7128000.0,0.73,2013-03-29,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,600085.XSHG,600085,XSHG,同仁堂,649947,14220840.36,1.38,2013-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2011-06-30,E,600096.XSHG,600096,XSHG,云天化,1199931,23866627.59,2.54,2011-07-21,CNY
519674.OFCN,519674,银河创新成长混合,2012-03-31,E,600096.XSHG,600096,XSHG,云天化,1401407,22478568.28,3.11,2012-04-24,CNY
519674.OFCN,519674,银河创新成长混合,2011-03-31,E,600104.XSHG,600104,XSHG,上汽集团,1199948,22187038.52,2.07,2011-04-20,CNY
519674.OFCN,519674,银河创新成长混合,2011-06-30,E,600104.XSHG,600104,XSHG,上汽集团,948,17765.52,0.0019,2011-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2012-12-31,E,600104.XSHG,600104,XSHG,上汽集团,2625357,46311297.48,4.72,2013-01-22,CNY
519674.OFCN,519674,银河创新成长混合,2016-12-31,E,600104.XSHG,600104,XSHG,上汽集团,339911,7970912.95,3.48,2017-03-31,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,600108.XSHG,600108,XSHG,亚盛集团,1000000,6520000.0,0.63,2013-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2016-12-31,E,600109.XSHG,600109,XSHG,国金证券,900000,11727000.0,5.13,2017-01-20,CNY
519674.OFCN,519674,银河创新成长混合,2017-03-31,E,600109.XSHG,600109,XSHG,国金证券,900000,12330000.0,5.59,2017-04-21,CNY
519674.OFCN,519674,银河创新成长混合,2017-06-30,E,600110.XSHG,600110,XSHG,诺德股份,550000,7749500.0,3.25,2017-08-29,CNY
519674.OFCN,519674,银河创新成长混合,2014-12-31,E,600120.XSHG,600120,XSHG,浙江东方,1199891,22461959.52,3.0,2015-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2015-03-31,E,600120.XSHG,600120,XSHG,浙江东方,1600000,52272000.0,3.92,2015-04-22,CNY
519674.OFCN,519674,银河创新成长混合,2015-12-31,E,600136.XSHG,600136,XSHG,当代明诚,349943,21822445.48,1.76,2016-03-25,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,600138.XSHG,600138,XSHG,中青旅,129609,2822884.02,0.32,2014-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2012-03-31,E,600143.XSHG,600143,XSHG,金发科技,2173149,25664889.69,3.55,2012-04-24,CNY
519674.OFCN,519674,银河创新成长混合,2013-12-31,E,600150.XSHG,600150,XSHG,中国船舶,500000,12095000.0,1.06,2014-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,600150.XSHG,600150,XSHG,中国船舶,600000,12636000.0,1.44,2014-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2015-06-30,E,600150.XSHG,600150,XSHG,中国船舶,10000,515000.0,0.04,2015-08-26,CNY
519674.OFCN,519674,银河创新成长混合,2016-06-30,E,600155.XSHG,600155,XSHG,华创阳安,800000,10992000.0,2.58,2016-08-25,CNY
519674.OFCN,519674,银河创新成长混合,2016-09-30,E,600155.XSHG,600155,XSHG,华创阳安,1280000,19200000.0,5.69,2016-10-26,CNY
519674.OFCN,519674,银河创新成长混合,2016-12-31,E,600155.XSHG,600155,XSHG,华创阳安,1288000,19281360.0,8.43,2017-01-20,CNY
519674.OFCN,519674,银河创新成长混合,2017-03-31,E,600155.XSHG,600155,XSHG,华创阳安,1288000,16615200.0,7.54,2017-04-21,CNY
519674.OFCN,519674,银河创新成长混合,2012-06-30,E,600157.XSHG,600157,XSHG,永泰能源,967540,8785263.2,1.18,2012-08-23,CNY
519674.OFCN,519674,银河创新成长混合,2018-12-31,E,600183.XSHG,600183,XSHG,生益科技,420000,4225200.0,3.42,2019-03-29,CNY
519674.OFCN,519674,银河创新成长混合,2012-06-30,E,600197.XSHG,600197,XSHG,伊力特,100,1389.0,0.0002,2012-08-23,CNY
519674.OFCN,519674,银河创新成长混合,2012-06-30,E,600199.XSHG,600199,XSHG,金种子酒,899965,22481125.7,3.03,2012-07-19,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,600208.XSHG,600208,XSHG,新湖中宝,1999945,6179830.05,0.6,2013-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2012-12-31,E,600230.XSHG,600230,XSHG,沧州大化,58,911.76,0.0001,2013-03-29,CNY
519674.OFCN,519674,银河创新成长混合,2013-03-31,E,600256.XSHG,600256,XSHG,广汇能源,1199884,25425541.96,2.79,2013-04-19,CNY
519674.OFCN,519674,银河创新成长混合,2012-06-30,E,600257.XSHG,600257,XSHG,大湖股份,1000000,7430000.0,1.0,2012-08-23,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,600261.XSHG,600261,XSHG,阳光照明,100000,988000.0,0.11,2014-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2015-06-30,E,600270.XSHG,600270,XSHG,外运发展,600000,17496000.0,1.52,2015-08-26,CNY
519674.OFCN,519674,银河创新成长混合,2014-12-31,E,600271.XSHG,600271,XSHG,航天信息,520000,15865200.0,2.12,2015-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2018-12-31,E,600271.XSHG,600271,XSHG,航天信息,90000,2060100.0,1.67,2019-03-29,CNY
519674.OFCN,519674,银河创新成长混合,2011-06-30,E,600276.XSHG,600276,XSHG,恒瑞医药,375000,11238750.0,1.2,2011-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2015-09-30,E,600276.XSHG,600276,XSHG,恒瑞医药,799965,36950383.35,3.73,2015-10-24,CNY
519674.OFCN,519674,银河创新成长混合,2014-12-31,E,600287.XSHG,600287,XSHG,江苏舜天,400000,4888000.0,0.65,2015-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2016-06-30,E,600291.XSHG,600291,XSHG,西水股份,209941,4171527.67,0.98,2016-08-25,CNY
519674.OFCN,519674,银河创新成长混合,2011-06-30,E,600292.XSHG,600292,XSHG,远达环保,876106,13579643.0,1.44,2011-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,600292.XSHG,600292,XSHG,远达环保,1870404,31609827.6,3.06,2013-07-17,CNY
519674.OFCN,519674,银河创新成长混合,2013-12-31,E,600292.XSHG,600292,XSHG,远达环保,550000,14239500.0,1.24,2014-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2017-06-30,E,600297.XSHG,600297,XSHG,广汇汽车,1170000,8810100.0,3.69,2017-08-29,CNY
519674.OFCN,519674,银河创新成长混合,2013-12-31,E,600298.XSHG,600298,XSHG,安琪酵母,867100,14974817.0,1.31,2014-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2012-06-30,E,600305.XSHG,600305,XSHG,恒顺醋业,299969,4187567.24,0.56,2012-08-23,CNY
519674.OFCN,519674,银河创新成长混合,2011-03-31,E,600309.XSHG,600309,XSHG,万华化学,1000000,24870000.0,2.32,2011-04-20,CNY
519674.OFCN,519674,银河创新成长混合,2012-09-30,E,600309.XSHG,600309,XSHG,万华化学,2093354,28972019.36,3.65,2012-10-24,CNY
519674.OFCN,519674,银河创新成长混合,2012-12-31,E,600309.XSHG,600309,XSHG,万华化学,1799847,28095611.67,2.86,2013-03-29,CNY
519674.OFCN,519674,银河创新成长混合,2013-03-31,E,600309.XSHG,600309,XSHG,万华化学,1510000,27466900.0,3.01,2013-04-19,CNY
519674.OFCN,519674,银河创新成长混合,2011-12-31,E,600315.XSHG,600315,XSHG,上海家化,949966,32384340.94,4.38,2012-01-18,CNY
519674.OFCN,519674,银河创新成长混合,2012-03-31,E,600315.XSHG,600315,XSHG,上海家化,700000,22337000.0,3.09,2012-04-24,CNY
519674.OFCN,519674,银河创新成长混合,2012-06-30,E,600315.XSHG,600315,XSHG,上海家化,650000,25356500.0,3.42,2012-07-19,CNY
519674.OFCN,519674,银河创新成长混合,2012-09-30,E,600315.XSHG,600315,XSHG,上海家化,859879,40113355.35,5.05,2012-10-24,CNY
519674.OFCN,519674,银河创新成长混合,2012-12-31,E,600315.XSHG,600315,XSHG,上海家化,600000,30594000.0,3.12,2013-01-22,CNY
519674.OFCN,519674,银河创新成长混合,2013-03-31,E,600315.XSHG,600315,XSHG,上海家化,699932,49079231.84,5.39,2013-04-19,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,600315.XSHG,600315,XSHG,上海家化,649905,29239225.95,2.83,2013-07-17,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,600340.XSHG,600340,XSHG,华夏幸福,799990,26031674.6,2.52,2013-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2015-12-31,E,600340.XSHG,600340,XSHG,华夏幸福,1783014,54774190.08,4.41,2016-01-22,CNY
519674.OFCN,519674,银河创新成长混合,2016-12-31,E,600362.XSHG,600362,XSHG,江西铜业,365000,6106450.0,2.67,2017-03-31,CNY
519674.OFCN,519674,银河创新成长混合,2017-12-31,E,600383.XSHG,600383,XSHG,金地集团,450000,5683500.0,1.98,2018-03-30,CNY
519674.OFCN,519674,银河创新成长混合,2012-06-30,E,600395.XSHG,600395,XSHG,盘江股份,399885,10748908.8,1.45,2012-08-23,CNY
519674.OFCN,519674,银河创新成长混合,2011-12-31,E,600406.XSHG,600406,XSHG,国电南瑞,700001,21840031.2,2.95,2012-03-27,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,600406.XSHG,600406,XSHG,国电南瑞,2809361,41943759.73,4.06,2013-07-17,CNY
519674.OFCN,519674,银河创新成长混合,2011-06-30,E,600426.XSHG,600426,XSHG,华鲁恒升,1000000,16900000.0,1.8,2011-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2011-12-31,E,600436.XSHG,600436,XSHG,片仔癀,213225,15808501.5,2.14,2012-03-27,CNY
519674.OFCN,519674,银河创新成长混合,2012-06-30,E,600436.XSHG,600436,XSHG,片仔癀,200000,17578000.0,2.37,2012-08-23,CNY
519674.OFCN,519674,银河创新成长混合,2012-12-31,E,600436.XSHG,600436,XSHG,片仔癀,59348,6464184.16,0.66,2013-03-29,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,600436.XSHG,600436,XSHG,片仔癀,10000,1368200.0,0.13,2013-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2018-03-31,E,600436.XSHG,600436,XSHG,片仔癀,135954,11281462.92,4.48,2018-04-23,CNY
519674.OFCN,519674,银河创新成长混合,2018-06-30,E,600436.XSHG,600436,XSHG,片仔癀,68000,7611240.0,4.75,2018-07-18,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,600446.XSHG,600446,XSHG,金证股份,100000,3074000.0,0.35,2014-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2015-06-30,E,600476.XSHG,600476,XSHG,湘邮科技,797342,30147501.02,2.62,2015-07-20,CNY
519674.OFCN,519674,银河创新成长混合,2015-12-31,E,600476.XSHG,600476,XSHG,湘邮科技,1199857,47094387.25,3.79,2016-01-22,CNY
519674.OFCN,519674,银河创新成长混合,2016-06-30,E,600476.XSHG,600476,XSHG,湘邮科技,150000,4228500.0,0.99,2016-08-25,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,600486.XSHG,600486,XSHG,扬农化工,400000,14048000.0,1.36,2013-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2017-12-31,E,600487.XSHG,600487,XSHG,亨通光电,240000,9700800.0,3.37,2018-03-30,CNY
519674.OFCN,519674,银河创新成长混合,2012-06-30,E,600489.XSHG,600489,XSHG,中金黄金,200000,4304000.0,0.58,2012-08-23,CNY
519674.OFCN,519674,银河创新成长混合,2018-12-31,E,600498.XSHG,600498,XSHG,烽火通信,225000,6405750.0,5.18,2019-01-22,CNY
519674.OFCN,519674,银河创新成长混合,2017-09-30,E,600499.XSHG,600499,XSHG,科达洁能,1020000,11740200.0,4.06,2017-10-26,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,600517.XSHG,600517,XSHG,置信电气,700000,9870000.0,0.96,2013-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2011-12-31,E,600518.XSHG,600518,XSHG,ST康美,1000001,11220011.22,1.52,2012-03-27,CNY
519674.OFCN,519674,银河创新成长混合,2012-03-31,E,600518.XSHG,600518,XSHG,ST康美,2845656,36139831.2,5.0,2012-04-24,CNY
519674.OFCN,519674,银河创新成长混合,2012-06-30,E,600518.XSHG,600518,XSHG,ST康美,1499940,23129074.8,3.12,2012-07-19,CNY
519674.OFCN,519674,银河创新成长混合,2012-06-30,E,600519.XSHG,600519,XSHG,贵州茅台,124535,29782545.25,4.02,2012-07-19,CNY
519674.OFCN,519674,银河创新成长混合,2012-09-30,E,600519.XSHG,600519,XSHG,贵州茅台,199931,49143039.8,6.19,2012-10-24,CNY
519674.OFCN,519674,银河创新成长混合,2012-12-31,E,600519.XSHG,600519,XSHG,贵州茅台,50000,10451000.0,1.06,2013-03-29,CNY
519674.OFCN,519674,银河创新成长混合,2016-06-30,E,600519.XSHG,600519,XSHG,贵州茅台,24868,7259466.56,1.7,2016-08-25,CNY
519674.OFCN,519674,银河创新成长混合,2015-06-30,E,600521.XSHG,600521,XSHG,华海药业,343926,10747687.5,0.93,2015-08-26,CNY
519674.OFCN,519674,银河创新成长混合,2012-12-31,E,600535.XSHG,600535,XSHG,天士力,170937,9447687.99,0.96,2013-03-29,CNY
519674.OFCN,519674,银河创新成长混合,2013-03-31,E,600535.XSHG,600535,XSHG,天士力,420910,29442654.5,3.23,2013-04-19,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,600535.XSHG,600535,XSHG,天士力,700000,27405000.0,2.65,2013-07-17,CNY
519674.OFCN,519674,银河创新成长混合,2014-03-31,E,600535.XSHG,600535,XSHG,天士力,500000,19495000.0,2.13,2014-04-18,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,600535.XSHG,600535,XSHG,天士力,200000,7754000.0,0.88,2014-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2019-06-30,E,600536.XSHG,600536,XSHG,中国软件,159951,8584570.17,4.9,2019-07-18,CNY
519674.OFCN,519674,银河创新成长混合,2013-12-31,E,600557.XSHG,600557,XSHG,康缘药业,500000,15210000.0,1.33,2014-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,600557.XSHG,600557,XSHG,康缘药业,756000,21697200.0,2.47,2014-07-21,CNY
519674.OFCN,519674,银河创新成长混合,2014-12-31,E,600559.XSHG,600559,XSHG,老白干酒,599901,29599115.34,3.96,2015-01-21,CNY
519674.OFCN,519674,银河创新成长混合,2015-09-30,E,600559.XSHG,600559,XSHG,老白干酒,479909,28276238.28,2.85,2015-10-24,CNY
519674.OFCN,519674,银河创新成长混合,2017-06-30,E,600563.XSHG,600563,XSHG,法拉电子,218600,10801026.0,4.52,2017-07-21,CNY
519674.OFCN,519674,银河创新成长混合,2017-09-30,E,600563.XSHG,600563,XSHG,法拉电子,221000,12773800.0,4.42,2017-10-26,CNY
519674.OFCN,519674,银河创新成长混合,2015-03-31,E,600570.XSHG,600570,XSHG,恒生电子,364911,39731509.68,2.98,2015-04-22,CNY
519674.OFCN,519674,银河创新成长混合,2015-06-30,E,600570.XSHG,600570,XSHG,恒生电子,250000,28012500.0,2.43,2015-08-26,CNY
519674.OFCN,519674,银河创新成长混合,2018-06-30,E,600570.XSHG,600570,XSHG,恒生电子,70000,3706500.0,2.31,2018-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2018-12-31,E,600570.XSHG,600570,XSHG,恒生电子,44000,2287120.0,1.85,2019-03-29,CNY
519674.OFCN,519674,银河创新成长混合,2019-06-30,E,600570.XSHG,600570,XSHG,恒生电子,200000,13630000.0,7.79,2019-07-18,CNY
519674.OFCN,519674,银河创新成长混合,2019-09-30,E,600570.XSHG,600570,XSHG,恒生电子,609837,45085249.41,7.12,2019-10-24,CNY
519674.OFCN,519674,银河创新成长混合,2011-06-30,E,600582.XSHG,600582,XSHG,天地科技,449997,9962933.58,1.06,2011-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,600584.XSHG,600584,XSHG,长电科技,1600000,14128000.0,1.61,2014-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2014-09-30,E,600584.XSHG,600584,XSHG,长电科技,2300000,27462000.0,3.11,2014-10-24,CNY
519674.OFCN,519674,银河创新成长混合,2016-12-31,E,600584.XSHG,600584,XSHG,长电科技,289939,5117423.35,2.24,2017-03-31,CNY
519674.OFCN,519674,银河创新成长混合,2019-09-30,E,600584.XSHG,600584,XSHG,长电科技,2300000,39583000.0,6.25,2019-10-24,CNY
519674.OFCN,519674,银河创新成长混合,2019-12-31,E,600584.XSHG,600584,XSHG,长电科技,7133632,156797231.36,7.89,2020-01-17,CNY
519674.OFCN,519674,银河创新成长混合,2011-03-31,E,600585.XSHG,600585,XSHG,海螺水泥,800000,32416000.0,3.03,2011-04-20,CNY
519674.OFCN,519674,银河创新成长混合,2011-06-30,E,600585.XSHG,600585,XSHG,海螺水泥,799929,22206029.04,2.36,2011-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2013-12-31,E,600585.XSHG,600585,XSHG,海螺水泥,500000,8480000.0,0.74,2014-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2012-06-30,E,600587.XSHG,600587,XSHG,新华医疗,250000,6245000.0,0.84,2012-08-23,CNY
519674.OFCN,519674,银河创新成长混合,2012-12-31,E,600587.XSHG,600587,XSHG,新华医疗,200000,6222000.0,0.63,2013-03-29,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,600587.XSHG,600587,XSHG,新华医疗,117200,4856768.0,0.47,2013-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2013-12-31,E,600587.XSHG,600587,XSHG,新华医疗,512826,35851665.66,3.13,2014-01-21,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,600587.XSHG,600587,XSHG,新华医疗,60000,4473000.0,0.51,2014-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2011-09-30,E,600588.XSHG,600588,XSHG,用友网络,1199822,26624050.18,3.3,2011-10-25,CNY
519674.OFCN,519674,银河创新成长混合,2015-03-31,E,600588.XSHG,600588,XSHG,用友网络,1000000,45650000.0,3.42,2015-04-22,CNY
519674.OFCN,519674,银河创新成长混合,2015-06-30,E,600588.XSHG,600588,XSHG,用友网络,550000,25234000.0,2.19,2015-08-26,CNY
519674.OFCN,519674,银河创新成长混合,2019-03-31,E,600588.XSHG,600588,XSHG,用友网络,311969,10575749.1,5.21,2019-04-18,CNY
519674.OFCN,519674,银河创新成长混合,2019-06-30,E,600588.XSHG,600588,XSHG,用友网络,520000,13977600.0,7.98,2019-07-18,CNY
519674.OFCN,519674,银河创新成长混合,2019-09-30,E,600588.XSHG,600588,XSHG,用友网络,1439773,44474587.97,7.02,2019-10-24,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,600594.XSHG,600594,XSHG,益佰制药,99988,3090629.08,0.3,2013-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2013-12-31,E,600594.XSHG,600594,XSHG,益佰制药,10000,326200.0,0.03,2014-03-28,CNY
519674.OFCN,519674,银河创新成长混合,2014-03-31,E,600594.XSHG,600594,XSHG,益佰制药,481030,19698178.5,2.15,2014-04-18,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,600594.XSHG,600594,XSHG,益佰制药,481030,19784763.9,2.25,2014-07-21,CNY
519674.OFCN,519674,银河创新成长混合,2016-12-31,E,600596.XSHG,600596,XSHG,新安股份,749600,7675904.0,3.35,2017-03-31,CNY
519674.OFCN,519674,银河创新成长混合,2012-06-30,E,600597.XSHG,600597,XSHG,光明乳业,400000,3728000.0,0.5,2012-08-23,CNY
519674.OFCN,519674,银河创新成长混合,2012-12-31,E,600597.XSHG,600597,XSHG,光明乳业,1500851,14753365.33,1.5,2013-03-29,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,600597.XSHG,600597,XSHG,光明乳业,399991,5395878.59,0.52,2013-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2013-09-30,E,600597.XSHG,600597,XSHG,光明乳业,2154287,50819630.33,4.9,2013-10-25,CNY
519674.OFCN,519674,银河创新成长混合,2013-12-31,E,600597.XSHG,600597,XSHG,光明乳业,1400000,31080000.0,2.72,2014-01-21,CNY
519674.OFCN,519674,银河创新成长混合,2014-06-30,E,600613.XSHG,600613,XSHG,神奇制药,205628,3306498.24,0.38,2014-08-27,CNY
519674.OFCN,519674,银河创新成长混合,2017-12-31,E,600622.XSHG,600622,XSHG,光大嘉宝,400000,7188000.0,2.5,2018-03-30,CNY
519674.OFCN,519674,银河创新成长混合,2011-12-31,E,600637.XSHG,600637,XSHG,东方明珠,400099,6021489.95,0.81,2012-03-27,CNY
519674.OFCN,519674,银河创新成长混合,2013-06-30,E,600637.XSHG,600637,XSHG,东方明珠,599950,16798600.0,1.63,2013-08-28,CNY
519674.OFCN,519674,银河创新成长混合,2016-06-30,E,600643.XSHG,600643,XSHG,爱建集团,500000,4885000.0,1.15,2016-08-25,CNY
519674.OFCN,519674,银河创新成长混合,2016-12-31,E,600643.XSHG,600643,XSHG,爱建集团,749930,9306631.3,4.07,2017-01-20,CNY
